sp_id	latitude	longitude
517121025	39.0768522	-77.5913285
517230822	38.8726822	-77.0833887
517219934	38.8091822	-77.1190987
508264784	38.9847992	-77.0941737
502894143	38.9058822	-77.0336787
502891621	38.9114622	-77.0369787
517174465	38.7511623	-77.2972486
517137745	38.8872822	-77.4588886
517166730	38.8577222	-77.3314586
517178988	38.7541423	-77.2731586
508349993	38.9452872	-76.7378458
517181905	38.9817532	-77.2569576
517157270	38.9563522	-77.3749686
517213806	38.7982122	-77.1392987
517175010	38.8966763	-77.2880138
507933966	38.6824429	-90.3568348
517232202	38.8891462	-77.0780657
517234920	38.8972522	-77.0692287
508469495	39.2617781	-76.6759038
517231972	38.7769422	-77.0797687
517192541	38.9192462	-77.2205236
517174271	38.8558822	-77.2932886
517211834	38.7722322	-77.1499887
517188663	38.8713222	-77.2312386
517180552	38.8435122	-77.2629086
517228785	38.8692422	-77.0891387
517157684	38.9682872	-77.3705306
517189524	38.7017023	-77.2285287
502906146	38.9169122	-77.0179487
517232075	38.8492022	-77.0784287
517208459	38.8525522	-77.1663187
502905007	38.9639522	-77.0212287
508321739	39.0956922	-76.8723987
504758407	29.2508945	-81.1331979
517231636	38.7227023	-77.0814187
517207935	38.8824122	-77.1690687
517177846	38.7768852	-77.2746016
517233688	38.8507422	-77.0730187
517021415	38.5743123	-77.3343486
508245268	39.0640022	-77.1711887
502892722	38.9153622	-77.0361387
517163730	38.9834012	-77.3444466
517124086	38.7861023	-77.5539686
517227522	38.7381422	-77.0926387
517242983	38.8133922	-77.0424487
517187645	38.7534023	-77.2342187
502916610	38.9262322	-76.9812887
517157729	38.8976872	-77.3736246
517179702	38.8804022	-77.2695386
508250858	39.0805022	-77.1462777
517225198	38.7887722	-77.1017487
508259505	39.0955042	-77.1113507
502944123	39.7551920	-75.5681091
508335754	39.1356522	-76.8263188
508284032	39.0608722	-77.0115387
517017671	38.6145823	-77.2812086
502903221	38.9142822	-77.0226387
517196891	38.9006022	-77.2039887
502899988	38.9172022	-77.0263687
517153258	38.9648922	-77.3958786
517224128	38.8379422	-77.1054787
517019801	38.6517223	-77.3064286
517235751	38.8003922	-77.0655487
517120113	38.9750922	-77.6045285
517110980	38.9686922	-77.9809484
508228208	39.1930582	-77.2741506
517182224	38.7152123	-77.2583686
508317035	38.9338312	-76.8821238
517226504	38.8358422	-77.0980387
502903046	38.8948892	-77.0219707
517181089	38.9025722	-77.2643986
517208149	38.7979832	-77.1645007
517202931	38.9537722	-77.1821587
517168034	38.9767122	-77.3297886
517157688	38.9682872	-77.3705306
517234711	38.8975822	-77.0711887
508376910	38.9843022	-76.5334109
502910769	38.8911822	-76.9998587
517014651	38.6626523	-77.2540587
517178698	38.8064422	-77.2726786
507826620	38.6384133	-76.8944918
517151120	38.9802322	-77.4015886
517154373	38.9238222	-77.3905186
517163147	38.9522322	-77.3499886
517169542	38.7989222	-77.3191886
508259347	39.0412682	-77.1102597
508258872	38.9897222	-77.1118887
517232249	38.8227722	-77.0779587
502893549	38.9053622	-77.0340587
517188578	38.8374522	-77.2316986
517198510	38.7126823	-77.1972587
511211160	40.7357347	-73.7464676
517199395	38.7444623	-77.1981387
517230885	38.8633022	-77.0846587
517187523	38.9257022	-77.2350086
502888968	38.9049522	-77.0412087
502892147	38.9032222	-77.0369987
517207365	38.8839222	-77.1718587
517171189	38.9167722	-77.3104886
517133333	38.7541343	-77.4841556
508342305	38.7845852	-76.7965428
517148289	38.8371822	-77.4122286
517181888	38.8093222	-77.2573966
517195367	38.9243122	-77.2133386
517013513	38.6807563	-77.1385037
517022826	38.6637123	-77.3378086
516806304	36.8371137	-76.0245649
517186506	38.8245922	-77.2369386
517132606	39.0696722	-77.4874086
502907179	38.9310852	-77.0125767
502892146	38.9040622	-77.0374687
517128303	38.8011993	-77.5086476
517178245	38.7314823	-77.2767486
508267662	38.9855012	-77.0881457
517190013	38.8737632	-77.2267956
517154214	38.9759322	-77.3905686
502886399	38.9066422	-77.0430287
517182847	38.7278223	-77.2568986
508250960	39.0228322	-77.1468787
517153717	38.9560712	-77.3882176
517212491	38.6952823	-77.1436047
508279892	38.9979122	-77.0284687
517216093	38.8087422	-77.1323787
517013987	38.6451123	-77.1336987
517236423	38.8040522	-77.0628787
517206464	38.7823422	-77.1766787
517150653	39.0364422	-77.4079486
517238752	38.8629952	-77.0541707
517173469	38.8576922	-77.2998286
517206382	38.9366722	-77.1765487
517186989	38.9178422	-77.2374186
517186297	38.9322522	-77.2379686
517206317	38.9382022	-77.1763687
517209675	38.8888322	-77.1586787
502920990	38.8887922	-76.9374687
517015615	38.6210423	-77.2563687
517137784	38.9113222	-77.4630586
508326887	38.8429722	-76.8573288
517155497	38.9080922	-77.3834686
502898563	38.9001622	-77.0284587
517208298	38.8102522	-77.1653087
517167039	38.9635222	-77.3350486
502891400	38.9029122	-77.0373487
508343589	39.1493022	-76.7951388
517235899	38.8255222	-77.0646387
508326259	39.0872062	-76.8555528
502909437	38.9487322	-77.0065787
517182042	38.8087022	-77.2560986
511422516	40.7633917	-73.9714676
517156061	38.9635422	-77.3815686
517202111	38.8305522	-77.1841787
517165630	38.9500482	-77.3361096
502911510	38.8844222	-76.9981587
517197642	38.8313932	-77.2002287
517137638	38.8637122	-77.4603386
517225212	38.8880922	-77.1025987
508341862	38.7988522	-76.8051788
517190564	38.7561623	-77.2287087
517220052	38.8393922	-77.1195287
517179804	38.7758272	-77.2660896
517152417	38.9435022	-77.3970186
517214998	38.8140822	-77.1360687
502874179	38.9088822	-77.0753287
517209024	38.8784622	-77.1632287
517156355	38.9342222	-77.3817786
517178251	38.9802722	-77.2759186
517210623	38.8202622	-77.1548787
517136143	38.7632823	-77.4742186
517013476	38.6904283	-77.1476477
517191181	38.9264322	-77.2254886
517236070	38.7184123	-77.0632387
517203614	38.9339222	-77.1817387
517154291	38.9002522	-77.3899886
517155928	38.8677622	-77.3803086
517190443	38.9236322	-77.2276286
517130028	38.7981123	-77.5035386
508303556	38.9967244	-76.9287037
508241502	39.1074622	-77.1882986
517240974	38.7970722	-77.0484187
508281623	38.9920122	-77.0234287
517204346	38.9435822	-77.1816987
517173477	38.8486122	-77.3010186
517229795	38.8089622	-77.0865387
517227757	38.8855522	-77.0925487
502912736	38.8866522	-76.9957987
517175013	38.8966763	-77.2880138
517200552	38.8757222	-77.1918387
517200482	38.8775522	-77.1903387
517222391	38.8109522	-77.1114487
517190843	38.8539422	-77.2243687
517179952	38.7831122	-77.2684586
502871329	38.9267122	-77.1027687
517174019	38.7861442	-77.2965606
517141873	38.8854522	-77.4409586
517235618	38.7811822	-77.0657887
517199217	38.8832622	-77.1964287
517225005	38.8843662	-77.1006277
517218380	38.8440112	-77.1224587
508314478	38.7803122	-76.8919788
517143024	38.8895622	-77.4380886
516818652	37.0639626	-76.4114290
517185554	38.8808922	-77.2432186
517219786	38.8536142	-77.1194877
508438113	39.3978431	-76.5821118
517125676	38.7359523	-77.5314086
502882515	38.9135922	-77.0453087
517190602	38.9213022	-77.2284786
517173849	38.8818422	-77.3013886
517230605	38.7575922	-77.0833687
508324413	39.2218521	-76.8607687
508249990	39.1076422	-77.1517387
516920175	37.1585717	-80.4198088
502874800	38.9219322	-77.0728787
517182718	38.7993122	-77.2545686
508311471	38.7798422	-76.9030188
517177520	38.8291722	-77.2793786
508268470	38.9938722	-77.0864787
502912656	38.8955922	-76.9959087
517186270	38.9260122	-77.2405486
517233814	38.8892622	-77.0727887
502896046	38.9221222	-77.0314187
517145514	38.8987722	-77.4249486
502875593	38.9710422	-77.0692987
517232787	38.8300522	-77.0755987
517222529	38.8815122	-77.1113087
517023982	38.6636523	-77.3546386
502906792	38.9151522	-77.0154487
502896008	38.9151622	-77.0315487
517142151	38.8381252	-77.4349606
517188229	38.7820522	-77.2327987
517224189	38.8098322	-77.1051287
517216721	38.7683022	-77.1287887
517126659	38.9673522	-77.5259985
517173922	38.8882022	-77.3016186
508312046	38.7807902	-76.8990258
502873507	38.9513822	-77.0813587
517221793	38.8447422	-77.1130787
517198241	38.8504222	-77.1981787
502888158	38.9151122	-77.0413787
517143584	38.8858722	-77.4344786
517191134	38.9519922	-77.2253786
502883131	38.9098122	-77.0464287
517163293	38.9522322	-77.3499886
502913798	38.8864522	-76.9923287
517154166	38.9543322	-77.3891086
517148834	39.0283922	-77.4120986
508963583	42.4526313	-71.2313003
502876604	38.9067582	-77.0633217
517167726	38.8275822	-77.3302786
502910805	38.9264122	-77.0002587
517185928	38.8677322	-77.2378486
517149735	39.0225522	-77.4101786
517169976	38.8366622	-77.3154986
517238391	38.7303322	-77.0553987
517221404	38.7663822	-77.1143887
517219963	38.7024723	-77.1192287
502900629	38.8980022	-77.0277487
502917734	38.8980922	-76.9735387
517171648	38.8580522	-77.3090486
508267205	38.9657982	-77.0883037
517169625	38.7932222	-77.3163586
517189321	38.7727462	-77.2283787
517224879	38.8721222	-77.1036287
517208702	38.7989722	-77.1640487
505115407	31.1780640	-81.4859778
517130224	39.0274882	-77.5013486
503917775	26.0977952	-80.1370283
517196565	38.7420523	-77.2079987
517129168	38.7821023	-77.5147586
517189560	38.9299522	-77.2298486
517159126	38.9681822	-77.3701586
508257230	38.9926912	-77.1170587
517193502	38.7977622	-77.2179687
502871857	38.9188122	-77.0932187
517026001	38.3674543	-77.3970506
517123379	38.7942593	-77.5512736
517190986	38.8578022	-77.2267486
502881152	38.9164882	-77.0477407
502913099	38.8914422	-76.9935187
517166645	38.9407512	-77.3337206
517157209	38.9769322	-77.3751086
517224236	38.7370723	-77.1066787
517174729	38.9192522	-77.2988686
517200815	38.7616022	-77.1919587
508281266	38.9904232	-77.0238897
502880600	38.8986322	-77.0506187
516979433	38.0185424	-77.7645785
517177194	38.8929842	-77.2764466
517209490	38.9443422	-77.1616087
517173467	38.8690422	-77.3009786
517171100	39.0071822	-77.3123986
517236938	38.8055922	-77.0602587
517135444	39.0160722	-77.4756186
517225690	38.8857122	-77.1005487
502912008	38.8857122	-76.9976587
508304919	38.9379422	-76.9245587
517230973	38.8273127	-77.0826472
517234114	38.7935122	-77.0709287
508270857	38.9851622	-77.0749087
517185769	38.8675892	-77.2384806
517207487	38.7708222	-77.1717787
508341821	38.7970222	-76.8028788
517194232	38.7617522	-77.2161587
517211904	38.8221022	-77.1487287
502883948	38.9113622	-77.0440487
502918057	38.8639912	-76.9706137
502893113	38.8965612	-77.0335757
502889492	38.9028822	-77.0387787
517190900	38.8975522	-77.2239886
517169735	38.8444222	-77.3157686
517201675	38.7738112	-77.1856827
517170108	38.7621223	-77.3183686
517165748	38.8607722	-77.3351586
517152445	38.9433622	-77.3978286
517141434	38.8860825	-77.4412184
517144735	38.8895822	-77.4270586
517186291	38.9310022	-77.2394286
517208537	38.9412722	-77.1668187
517197746	38.8295422	-77.2008087
517243719	39.2706622	-77.6172585
517194700	38.7150523	-77.2122387
517243714	39.2690922	-77.5963585
502881717	38.9034022	-77.0475987
517161000	39.0025322	-77.3594786
508487217	39.4580521	-76.7791488
517175117	38.8577122	-77.2913686
517194304	38.7381123	-77.2167987
517187471	38.8680122	-77.2349886
517132497	39.0217222	-77.4854386
517159766	38.9365092	-77.3617276
517148818	39.0288122	-77.4134686
517180481	38.9211622	-77.2665586
517225694	38.8800922	-77.1013887
517155950	38.8837322	-77.3799586
517201012	38.8342822	-77.1878887
517240526	38.8056822	-77.0511487
508289123	38.8024522	-76.9881887
517189759	38.9237322	-77.2294086
517179551	38.8968522	-77.2703286
511912279	41.1881328	-96.0820229
508356711	39.1590321	-76.6987988
517160063	38.8656922	-77.3644286
517226399	38.8427862	-77.0956837
517150070	38.8964022	-77.4035286
508261827	38.9901022	-77.1000187
517124503	38.9247422	-77.5417385
508308024	38.9218262	-76.9113017
517134285	38.7658163	-77.4789686
502873090	38.9562422	-77.0829487
516967926	38.0308524	-78.5134583
517201803	38.8293822	-77.1866987
502885333	38.9010522	-77.0422087
517240997	38.7984822	-77.0496787
517230544	38.7504522	-77.0835287
517133601	39.0323022	-77.4862286
517110380	38.7976043	-77.9166444
517187014	38.9161722	-77.2362686
517235835	38.8615262	-77.0630907
513733715	39.9546339	-75.1937392
508352263	38.8804262	-76.7286888
517218580	38.7603722	-77.1244087
502878948	38.9429722	-77.0563887
517223535	38.8545322	-77.1056937
502886831	38.9013632	-77.0400267
517197616	38.7423623	-77.2024787
517145916	38.9907322	-77.4239786
517154390	38.9234722	-77.3898286
517209121	38.7819722	-77.1630487
517180315	38.9001622	-77.2675286
517181279	38.8143222	-77.2604486
517173217	38.8814852	-77.3000816
502907119	38.8973802	-77.0127607
517211849	38.7812822	-77.1486987
517177102	38.8640872	-77.2788286
517214250	38.8124402	-77.1372117
502876127	38.9467532	-77.0649337
517238400	38.7251723	-77.0563387
517231091	38.7808122	-77.0827787
517179883	38.7752422	-77.2667386
517212557	38.7824422	-77.1465287
517235510	38.8167522	-77.0657587
502884095	38.9404822	-77.0439587
517168303	38.9425822	-77.3285486
517023875	38.6363023	-77.3506286
511155662	40.7286717	-73.6100697
517201866	38.7830222	-77.1877987
517226558	38.8944672	-77.0937917
508228412	39.1665922	-77.2746886
508267520	38.9647822	-77.0883587
517239217	38.8010722	-77.0537887
517126467	38.7341063	-77.5269006
517226130	38.8411322	-77.0984487
517232945	38.8082022	-77.0764087
502889845	38.9475322	-77.0380687
503926370	26.1003272	-80.1272783
517028205	38.2971724	-77.4389586
508243711	39.1052922	-77.1777386
517156974	38.9619222	-77.3789786
517225583	38.7001323	-77.1014587
517187211	38.9317222	-77.2338806
517178746	38.7816322	-77.2736286
508355417	39.1641921	-76.7076888
517190626	38.9047222	-77.2283286
502898287	38.8970722	-77.0292487
502873336	38.9270222	-77.0807987
517016534	38.6442323	-77.2782386
517155021	38.9692622	-77.3838386
517172787	38.8439422	-77.3053486
508329845	38.8173522	-76.8478188
517149698	39.0222022	-77.4089786
517193160	38.9032022	-77.2200486
502872398	38.9120032	-77.0848107
502880237	38.9051892	-77.0501357
502915868	38.8790102	-76.9827297
517145183	38.9574152	-77.4216366
517113391	38.9757722	-77.7613585
517148664	39.0582622	-77.4137586
516858426	37.5443025	-77.4501987
517150713	39.0250922	-77.4065386
517225137	38.7056423	-77.1029987
508276352	39.0066492	-77.0495867
517214843	38.8616122	-77.1391487
508249331	39.1080272	-77.1524247
517215169	38.8656922	-77.1354287
517145532	38.8887622	-77.4256186
517200750	38.9456422	-77.1894187
517235911	38.8170522	-77.0647587
517189904	38.9160922	-77.2301386
517189583	38.9351422	-77.2274086
517215106	38.7697422	-77.1361387
517128406	38.8011993	-77.5086476
502881462	38.9142622	-77.0478387
517154850	38.8339422	-77.3851786
517208516	38.9154322	-77.1663987
517226428	38.8853022	-77.0975287
502915288	38.8814922	-76.9874187
517213757	38.6932923	-77.1393247
517172299	38.8476372	-77.3014116
517243446	38.8164622	-77.0397787
517186085	38.7770822	-77.2394087
502885041	38.9085272	-77.0425747
517144386	38.9771542	-77.4267806
517179984	38.8072822	-77.2665686
508319573	38.9476722	-76.8770688
517164551	38.8621462	-77.3385346
517208048	38.9405822	-77.1673087
517222371	38.8109522	-77.1114487
517153890	38.8291522	-77.3871386
517147041	38.9799122	-77.4226286
502913704	38.8942222	-76.9913187
517204567	38.8791652	-77.1786767
517162450	38.9403522	-77.3571786
508249374	39.0257922	-77.1519787
508311091	39.0010462	-76.9003397
517124245	38.8450532	-77.5451456
517137658	38.8457522	-77.4594486
517200864	38.7667622	-77.1908887
517233731	38.8903622	-77.0719187
517169161	38.9506322	-77.3198686
515075289	29.4403750	-98.4074632
517222070	38.8817722	-77.1132287
517194155	38.9118522	-77.2156886
517142271	38.8871742	-77.4363356
517175967	38.8177322	-77.2867886
511638283	40.6935348	-74.1352895
517145904	38.9919922	-77.4238886
502886965	38.9026812	-77.0397877
517127018	39.0959922	-77.5282685
517171791	38.8435122	-77.3066886
517138696	38.8425522	-77.4549786
517219745	38.8036502	-77.1171917
517114200	38.7319223	-77.7726685
517178228	38.7323923	-77.2755686
502874601	38.9416422	-77.0737287
517166982	38.8883022	-77.3317286
508250533	39.1065672	-77.1492257
517143546	38.8147022	-77.4346286
517134004	38.7526923	-77.4825186
508276382	39.0416332	-77.0493297
517143541	38.8366222	-77.4342886
517202906	38.9526022	-77.1826287
517134690	38.8788822	-77.4810986
517154934	38.8736022	-77.3833686
517243117	38.8150122	-77.0397787
517145303	38.8544322	-77.4236186
507826716	38.6195693	-76.8990888
502890369	38.9033222	-77.0388287
517209612	38.7989722	-77.1597287
517171750	38.8388222	-77.3079886
517153228	38.9852822	-77.3936086
502912401	38.8840252	-76.9949737
517141784	38.8346022	-77.4409886
517183976	38.8670522	-77.2457686
517162472	38.9706122	-77.3564386
517231885	38.7929822	-77.0784187
517018256	38.6531603	-77.3011896
517225399	38.8585892	-77.0984897
517195871	38.8871722	-77.2099887
502910706	38.8980722	-77.0008887
517183556	38.7241023	-77.2536286
517199801	38.9319422	-77.1945587
517198613	38.9575722	-77.1974087
517157794	38.7686723	-77.3719186
517209880	38.7823022	-77.1586787
517177815	38.7768442	-77.2743116
517164724	38.9638240	-77.3437168
508268471	38.9883622	-77.0852187
517190772	38.8749562	-77.2247126
502886976	38.9026812	-77.0397877
508252966	38.9648022	-77.1371387
517213798	38.8076222	-77.1418187
508457941	39.4507691	-76.6307488
517160936	38.8699422	-77.3600486
517127133	38.7877623	-77.5241586
517231026	38.7469222	-77.0817187
517186461	38.7805332	-77.2372366
517221817	38.8280422	-77.1123687
517231287	38.8906522	-77.0822587
500758909	33.5301751	-117.0403691
517216374	38.9433422	-77.1325787
508297062	38.9692122	-76.9531287
517226756	38.8842022	-77.0959287
502892261	38.9003552	-77.0350937
517157050	38.9897822	-77.3755586
502891474	38.9156722	-77.0368987
517013643	38.2910652	-77.1584154
517221775	38.8447422	-77.1130787
517186446	38.8736862	-77.2368196
517170559	38.8543951	-77.3077749
517214850	38.8551022	-77.1389787
502877207	38.9121922	-77.0615687
517194962	38.7274223	-77.2139287
517174754	38.8861222	-77.2951486
517201179	38.9069522	-77.1883887
517189027	38.7883522	-77.2321887
517146540	38.9502122	-77.4209486
517141871	38.8846022	-77.4445386
517198007	38.7823422	-77.2020487
517161946	38.8621222	-77.3560586
517211018	38.7520922	-77.1530187
517168629	38.8512322	-77.3194786
517140783	38.8962122	-77.4493286
517178691	38.7953022	-77.2719186
508339277	39.2146521	-76.8090288
517147036	39.0225122	-77.4197586
517177459	38.8664922	-77.2793786
517163789	38.8242422	-77.3466686
507817876	38.2757223	-76.4665589
517188194	38.7592323	-77.2332787
517212454	38.9406122	-77.1481087
517243738	39.2572922	-77.5886385
517203280	38.8349922	-77.1809287
508278727	38.9972992	-77.0317387
502879675	38.9049022	-77.0542687
502871502	38.9306922	-77.0996987
502919956	38.8551222	-76.9588387
517039697	38.1603824	-77.6459786
502871585	38.9425022	-77.0976587
517170547	38.9439312	-77.3113136
502873885	38.9623222	-77.0774887
517209089	38.9270222	-77.1626987
502902969	38.9033312	-77.0218267
517197634	38.8423822	-77.2000167
512480467	43.1532814	-77.6067082
508342028	39.2089961	-76.7983158
517231106	38.7274423	-77.0825987
508243708	39.1021122	-77.1785086
517242921	38.7966622	-77.0420787
517174156	38.7924522	-77.2966186
502904218	38.8946122	-77.0202587
517209303	38.7966322	-77.1616987
517132865	39.1040622	-77.4897886
517186518	38.8564722	-77.2361986
508338459	39.2299521	-76.8149988
517149984	38.8371622	-77.4072286
502876641	38.9455152	-77.0642047
517125444	38.7825663	-77.5318116
517166164	38.9809122	-77.3390586
517152660	39.0346022	-77.3975686
517145613	38.8224422	-77.4251286
508280995	38.9891522	-77.0249087
517014178	38.6546403	-77.2526487
517140908	38.7539623	-77.4494886
517210330	38.8705522	-77.1576687
502881109	38.8944222	-77.0495087
516957357	37.6223556	-79.4992200
502884283	38.9068522	-77.0437787
517221432	38.7331123	-77.1142987
517163378	38.9286622	-77.3507086
502913518	38.8804742	-76.9914617
517218936	38.8068422	-77.1217787
517203349	38.9079922	-77.1810487
502916445	38.9039622	-76.9804887
517123576	38.7432423	-77.5512086
517185066	38.9268722	-77.2468686
517233130	38.8685542	-77.0732177
517152930	38.7838023	-77.3935286
508320348	38.7802322	-76.8727988
517148026	38.8999052	-77.4128116
517175389	38.9876422	-77.2935486
517144267	38.7642983	-77.4295546
508342839	38.7601522	-76.7971488
502877092	38.9112422	-77.0615387
517158848	38.8548022	-77.3673786
502877119	38.9043922	-77.0624487
508264681	38.9866122	-77.0954887
502900868	38.9560522	-77.0269987
508279640	38.9862742	-77.0287097
517170017	38.8099622	-77.3154386
517143737	38.8798422	-77.4343086
517214484	38.8174122	-77.1373487
517172305	38.8476372	-77.3014116
517159060	38.9689322	-77.3689486
508276237	39.0092122	-77.0504987
502906153	38.9165022	-77.0175587
517181205	38.9190022	-77.2645886
508266253	38.9929922	-77.0931987
517199269	38.7134223	-77.1965787
508286509	38.7367522	-77.0002987
517132710	38.8500822	-77.4897686
517153273	38.9626222	-77.3930686
517178477	38.9201622	-77.2755386
502916394	38.9060722	-76.9802687
517054098	38.4406274	-78.8702632
517141420	38.8860825	-77.4412184
517211916	38.8395722	-77.1488387
517136900	38.9164822	-77.4701586
517187332	38.8369922	-77.2346386
517190211	38.8009002	-77.2255947
517177610	39.0149622	-77.2805486
517222425	38.7180123	-77.1100687
517203216	38.9310242	-77.1814207
517206922	38.9324822	-77.1719887
517154721	39.0313292	-77.3843446
508327748	39.0946022	-76.8527488
517152778	39.0299922	-77.3957726
517187719	38.9143322	-77.2341586
517180252	38.8985222	-77.2682586
517202105	38.8292722	-77.1848387
517116534	39.1338722	-77.6648485
502906747	38.9167422	-77.0141087
517032084	38.3115574	-77.4806886
502895917	38.9142322	-77.0316387
502879200	38.8993562	-77.0545157
517018490	38.6384623	-77.2985886
502895060	38.8964023	-77.0328080
517168284	38.9426022	-77.3265386
502963812	39.5483220	-75.7652591
517149369	38.9664322	-77.4094886
517179101	38.8955222	-77.2734986
517181672	38.7438023	-77.2613886
517195279	38.7090823	-77.2105987
508347152	39.1135224	-76.7580145
508245764	39.0672122	-77.1685687
517149461	38.9271622	-77.4113586
502878336	38.9087222	-77.0586187
517145426	38.8668022	-77.4224286
510194084	35.1443869	-78.9913165
517195605	38.9075242	-77.2099737
517180578	38.8717922	-77.2655336
517126767	38.9254822	-77.5219786
517152223	38.9641922	-77.3976586
517214066	38.8816422	-77.1415187
502878443	38.9038322	-77.0596187
517142955	38.8938422	-77.4373986
517116515	39.1602322	-77.6668685
508279951	38.9975022	-77.0290287
508318260	39.0844172	-76.8785357
502896535	38.8953334	-77.0296980
517199662	38.8847922	-77.1939587
517229029	38.7267523	-77.0872287
517203916	38.8251622	-77.1801087
516995191	37.7679625	-77.4957686
508283375	38.7110213	-77.0126907
517114251	38.9671932	-77.7492775
517217331	38.7737922	-77.1275387
517219420	38.8112322	-77.1210687
517183174	38.9092822	-77.2566086
517226694	38.7360522	-77.0959187
508242457	39.1145022	-77.1845286
517181408	38.8719522	-77.2608986
517198493	38.8867222	-77.1997687
517194179	38.9539822	-77.2162786
517169708	38.8505822	-77.3178986
502883583	38.9018722	-77.0444987
517196311	38.8318922	-77.2076087
502872995	38.9070222	-77.0824087
517202347	38.9188622	-77.1855887
502910911	38.8863922	-77.0012587
517200263	38.7670522	-77.1928587
502887560	38.9010822	-77.0398787
517243121	38.8042022	-77.0410287
508261472	38.9581622	-77.1043787
517163284	38.9522322	-77.3499886
517135619	38.8434722	-77.4719986
516858574	37.5461925	-77.4517087
502889296	38.9056092	-77.0390157
517149772	38.9806022	-77.4108686
517199074	38.8399122	-77.1967387
502904952	38.9615122	-77.0212187
517028106	38.6348863	-77.4290556
517211415	38.8144522	-77.1513087
508230536	39.1628822	-77.2545686
510760617	36.1196247	-115.1585192
517206982	38.7711022	-77.1730987
517161817	38.8630424	-77.3540882
517232587	38.8643522	-77.0769387
517231630	38.7431422	-77.0801987
517187084	38.8681672	-77.2339106
502886790	38.9013632	-77.0400267
517218760	38.8531122	-77.1247187
517138025	38.7638223	-77.4589786
508339245	39.2083921	-76.8098488
517230367	38.8411022	-77.0864087
502898177	38.8970722	-77.0292487
508231428	39.2010182	-77.2455266
517225938	38.7662322	-77.0986187
517223981	38.8574722	-77.1068787
505114451	31.2267740	-81.4619378
502887153	38.8989733	-77.0398790
517025821	38.6379523	-77.3909586
518142793	47.6636944	-122.3171161
517202477	38.8071722	-77.1865987
502914847	38.8787222	-76.9885587
517219732	38.8510822	-77.1200987
517138780	38.8328722	-77.4576486
502877668	38.9669422	-77.0629387
517239973	38.8626162	-77.0511287
517241127	38.8546322	-77.0486887
517184736	38.8737422	-77.2440786
517022091	38.6733243	-77.3389816
517176470	38.8949092	-77.2797936
517116669	39.1387422	-77.6655485
517191644	38.9057022	-77.2225286
517132124	38.7487623	-77.4963386
517236456	38.8040522	-77.0628787
517204629	38.8259822	-77.1785287
517220240	38.8455722	-77.1162917
502912887	38.9002492	-76.9936687
517031338	38.3109684	-77.4676086
517006452	37.7530925	-77.1661887
508319581	38.9491322	-76.8765988
517179922	38.7900722	-77.2660786
517207920	38.8828222	-77.1696887
517198498	38.8769522	-77.1972787
517202946	38.9360822	-77.1839687
517185064	38.9296922	-77.2472586
517221834	38.8154822	-77.1119387
517173221	38.8816142	-77.3009036
517219080	38.8782022	-77.1219387
508343162	38.9983722	-76.7894088
517145632	38.8237622	-77.4253686
517208555	38.9254822	-77.1659387
517155872	38.8197022	-77.3784486
517219315	38.8416192	-77.1215667
517202666	38.8483322	-77.1830887
517164899	38.7846822	-77.3413286
508244693	38.9781022	-77.1718587
508280640	38.9985422	-77.0273387
517190494	38.7850222	-77.2274087
517165545	38.8592432	-77.3350156
502906132	38.9115122	-77.0174287
517233815	38.8978222	-77.0720087
517181820	38.9206322	-77.2616786
517124914	39.1161522	-77.5502385
517067773	38.3449025	-81.6312673
502907988	38.9013422	-77.0102587
517235343	38.8017222	-77.0666587
517217485	38.8750622	-77.1267987
517141716	38.8221422	-77.4414086
517122320	39.1124412	-77.5589935
517150516	38.9039222	-77.4046586
517150293	38.9489422	-77.4065986
502879730	38.9573122	-77.0517767
517201531	38.8319382	-77.1867237
517144072	38.9805122	-77.4337686
510977131	40.1758919	-74.6378994
508232712	39.0243642	-77.2354976
517185212	38.9314712	-77.2390196
517224558	38.8986522	-77.1066787
517172927	39.0127022	-77.3056586
517203838	38.8077922	-77.1830787
517182793	38.8409522	-77.2568686
517216743	38.8642822	-77.1285487
517169701	38.8433222	-77.3126386
508248239	39.1143002	-77.1568937
517213925	38.8188822	-77.1408987
508254309	39.0251722	-77.1334287
502906895	38.9150422	-77.0154587
517174652	38.8743322	-77.2962286
517180660	38.8177122	-77.2631086
508233622	39.1345722	-77.2290086
517103497	38.9330523	-78.2023783
508328605	38.9742322	-76.8500188
517118555	38.7945223	-77.6205785
517183541	38.8363722	-77.2526986
517151487	38.9993022	-77.4012586
517222820	38.8658222	-77.1108487
517123683	39.0838222	-77.5504485
517218583	38.7793922	-77.1237087
517149106	38.8407122	-77.4076386
502873117	38.9482222	-77.0816187
517170122	38.7355923	-77.3147486
517149915	38.8499922	-77.4072486
502880650	38.9029202	-77.0495437
517211798	38.8163155	-77.1488955
502871776	38.9462182	-77.0948077
508340447	39.2083821	-76.8062488
517216580	38.7913522	-77.1302087
508354083	38.9456722	-76.7177278
517170832	38.8426622	-77.3098686
517170111	38.7671723	-77.3161386
502915454	38.9005902	-76.9851917
502907366	38.9167522	-77.0129187
517023525	38.6846123	-77.3511586
502874277	38.9367822	-77.0765587
517166052	38.8554822	-77.3377786
508330426	39.1682122	-76.8424587
517216806	38.8733222	-77.1290387
517182394	38.9071122	-77.2589986
517166387	38.9450822	-77.3361686
517183720	38.7500823	-77.2531786
